008560	2612
009420	2612
000720	2612
021050	2612
006980	2612
011785	2611
023150	2611
002210	2611
002350	2611
004700	2611
002720	2611
071050	2611
011700	2611
007340	2611
030000	2610
004080	2610
001510	2610
008700	2610
028050	2610
025890	2610
004100	2610
105560	2610
011300	2610
007570	2610
000040	2610
005440	2610
008600	2610
001880	2610
005500	2609
014530	2609
003535	2609
012320	2609
004060	2609
005030	2609
001140	2609
016580	2609
004140	2609
021960	2609
003850	2609
011280	2609
012610	2609
002760	2609
002900	2609
003520	2609
009200	2609
001430	2608
000400	2608
001515	2608
001790	2608
004920	2608
004990	2608
009450	2608
020000	2608
004310	2608
005740	2608
011090	2608
000660	2608
006840	2608
006340	2608
024890	2608
004840	2607
002360	2607
138930	2607
005450	2607
002820	2607
024720	2607
011200	2607
024900	2606
051915	2606
051910	2606
000020	2606
005870	2606
009270	2606
001680	2606
000490	2606
008775	2606
011690	2606
003560	2606
010120	2606
005360	2606
068875	2606
036530	2606
005390	2606
000480	2606
006890	2605
004150	2605
005720	2605
000300	2605
069730	2605
000180	2605
014160	2605
001550	2605
002000	2605
139130	2605
000120	2605
006060	2605
001530	2605
010770	2604
003220	2604
018880	2604
005070	2604
001360	2604
012450	2604
069500	2603
000060	2603
020120	2603
001040	2603
001045	2603
002100	2603
025530	2603
069660	2603
005820	2603
011155	2603
003070	2603
001200	2603
027390	2603
001080	2603
000725	2603
017390	2603
004540	2603
002880	2602
005420	2602
003460	2602
019170	2602
002200	2602
002630	2602
008350	2602
014820	2602
007980	2601
010145	2601
009180	2601
001940	2601
068290	2601
047040	2601
012510	2601
000370	2601
004370	2600
002020	2600
013000	2600
017810	2600
007110	2600
001420	2600
003480	2600
003570	2600
000240	2600
000540	2600
014580	2600
016450	2599
000140	2599
002030	2599
001390	2599
004770	2599
006490	2599
001020	2599
005810	2599
009970	2599
011930	2599
018470	2599
025000	2599
027970	2599
000050	2599
011420	2599
009835	2598
000910	2598
004450	2598
004250	2598
003350	2598
010820	2598
027740	2598
001120	2598
023960	2598
000320	2597
002140	2597
017550	2597
016710	2597
004170	2597
005620	2597
014915	2597
001060	2597
013700	2597
009680	2597
002870	2597
006570	2596
011160	2596
003780	2596
015860	2596
015590	2596
001630	2596
000640	2596
010600	2596
003550	2595
000070	2595
005250	2595
001570	2595
009440	2595
020760	2594
006200	2594
021820	2594
002790	2594
016800	2594
009190	2594
002710	2594
003555	2593
015020	2593
014825	2593
013570	2592
051630	2592
003490	2592
001270	2592
012205	2591
012030	2591
003080	2591
001340	2590
001460	2590
009460	2590
000230	2590
007540	2590
005690	2589
003410	2588
007860	2588
005320	2588
007630	2588
008930	2587
011000	2587
011500	2586
004410	2586
009810	2586
000545	2586
014990	2586
005110	2585
000650	2585
006220	2585
002220	2585
010780	2585
004270	2584
003075	2584
004545	2584
007575	2583
002025	2582
002170	2582
007210	2581
001465	2581
004135	2581
005190	2581
002700	2580
004720	2580
008000	2580
011760	2579
000890	2579
000700	2578
000885	2578
000760	2578
009070	2577
010050	2577
008500	2576
003720	2576
003620	2576
001275	2576
009415	2574
004200	2574
002420	2574
002780	2574
006345	2573
002990	2571
002070	2571
002600	2570
007460	2569
071090	2568
002995	2568
001725	2568
006040	2568
015260	2568
001250	2568
003495	2568
009140	2566
005800	2566
002840	2564
000590	2563
006740	2562
005980	2562
007190	2562
003415	2562
001685	2558
016380	2558
001740	2558
000225	2558
008355	2557
003960	2557
009320	2556
005960	2554
016880	2551
000145	2549
007815	2546
036570	2545
011810	2543
023450	2543
004985	2543
004565	2541
008870	2540
006110	2538
004415	2537
001745	2536
000227	2534
030790	2532
009275	2531
005880	2530
000950	2529
025620	2529
001470	2528
000105	2525
001525	2525
001520	2525
003060	2525
072130	2524
004870	2521
014285	2517
004105	2517
071055	2515
034120	2513
012170	2513
072710	2509
000325	2505
001527	2500
005965	2500
016385	2498
002355	2497
037270	2492
001755	2491
035250	2486
086790	2484
003465	2482
175330	2479
003419	2478
007660	2475
002785	2472
001260	2469
006390	2468
000075	2467
005745	2464
001795	2464
003925	2461
025750	2459
005257	2454
019175	2452
001067	2452
004987	2443
001065	2441
005255	2440
004365	2430
024110	2430
074610	2422
005305	2418
036580	2417
004255	2413
019680	2410
004989	2410
000547	2409
001440	2409
019685	2406
000157	2392
002005	2385
034310	2373
039490	2369
005725	2357
001290	2338
009310	2327
034220	2324
058730	2320
078000	2319
078935	2317
077500	2317
078930	2317
023810	2291
079660	2288
041650	2273
014830	2250
079160	2239
013360	2224
078520	2216
081000	2210
002410	2206
073240	2199
002795	2173
010960	2171
077970	2151
004890	2144
084670	2131
042700	2131
084680	2120
084690	2118
071950	2105
009580	2086
075180	2082
084010	2070
079430	2065
001380	2061
083420	2059
084870	2050
084695	2047
086280	2046
001560	2043
023530	2022
037620	2019
088980	2005
004360	1991
088790	1987
035510	1972
049800	1969
091170	1954
091180	1954
091220	1954
091160	1954
091230	1954
090080	1952
090350	1951
090430	1944
090435	1938
091090	1936
090355	1925
091210	1908
089470	1901
092230	1894
092220	1887
034590	1883
044380	1878
009770	1876
093050	1870
032350	1867
044820	1860
090370	1858
093370	1858
002787	1817
083610	1810
094800	1804
095720	1777
083370	1774
083380	1772
001780	1767
029780	1764
096770	1750
096775	1750
097750	1747
083350	1733
096760	1732
097230	1730
096300	1719
097950	1717
097955	1717
099140	1713
083570	1712
083390	1711
090990	1708
000995	1706
094280	1704
092200	1702
092440	1702
044450	1699
003547	1695
083620	1689
098560	1688
093230	1687
051600	1675
083360	1674
000327	1672
083590	1672
090970	1671
090980	1670
083600	1665
083580	1660
100910	1659
085310	1658
028670	1651
013367	1650
100250	1648
101280	1646
100840	1644
001689	1630
091000	1624
020560	1624
102110	1621
101060	1620
001529	1613
102780	1600
102970	1595
102960	1595
102280	1581
100220	1579
017180	1572
102260	1572
011070	1564
099340	1564
104530	1562
103140	1561
104520	1560
103590	1559
104120	1544
104110	1542
099350	1541
105190	1530
104700	1529
105780	1517
026940	1515
107560	1481
105010	1479
035420	1478
108450	1465
108590	1464
107590	1440
105630	1438
108675	1422
108670	1422
109070	1400
028100	1393
053690	1388
101140	1386
033660	1386
114260	1367
111770	1366
114470	1365
114800	1339
900050	1334
114460	1331
093240	1330
114100	1328
114820	1328
082640	1327
117460	1326
000080	1325
047400	1321
032560	1315
117680	1314
117700	1314
034730	1308
117690	1307
007197	1306
114090	1303
052690	1290
117930	1279
122090	1277
122260	1273
115390	1266
071320	1265
120115	1265
120110	1265
119650	1265
118000	1262
012160	1255
122630	1254
120030	1250
088350	1241
123310	1235
123320	1227
123760	1227
071970	1214
032830	1211
123700	1202
123690	1200
102460	1197
060980	1189
103130	1174
105840	1172
130730	1169
128940	1168
122900	1168
130680	1168
001799	1159
128820	1157
002150	1155
057050	1144
058850	1141
131890	1140
081660	1139
132030	1136
133690	1126
900140	1103
136280	1099
130660	1093
058860	1092
126560	1089
117580	1088
082740	1084
137610	1080
137930	1063
136490	1062
011210	1060
000680	1058
134790	1057
138230	1057
020150	1054
138520	1054
138540	1051
138530	1051
134380	1051
138920	1049
138910	1049
139220	1036
139660	1036
139250	1036
139260	1036
139320	1034
139270	1034
139280	1034
139230	1032
139310	1031
140580	1030
140570	1030
139290	1027
140710	1025
136340	1025
140700	1025
139240	1025
023350	1023
140950	1021
138040	1018
019440	1008
053210	1006
139480	1003
138490	1001
069640	998
143460	998
047810	992
071840	985
031430	984
139200	984
144600	983
143860	983
023000	979
143850	977
145670	953
000087	946
140910	945
145850	936
148020	932
140890	931
148070	930
147970	928
145990	907
145995	907
150460	899
007070	895
129260	890
110570	887
152100	887
141240	886
152280	884
152180	882
003450	881
152500	878
152870	870
145270	868
153130	864
079980	863
152380	861
144620	841
156080	830
153360	827
153270	823
157450	822
157520	822
157490	822
157500	822
157510	822
155900	799
014710	799
159800	796
068400	783
161500	767
161490	767
161510	767
159650	757
161390	749
161000	745
163560	740
161890	740
166400	737
167860	733
168300	728
013870	723
168580	717
160580	708
037560	703
170350	695
169950	694
170900	652
168490	644
155660	632
176710	629
176950	623
174360	622
174350	614
172580	601
181710	576
180640	567
182480	559
183710	555
183700	555
064350	548
185680	547
183190	544
006880	535
185750	526
189400	525
190160	519
190150	519
190620	518
181480	516
192090	493
192720	490
182490	473
192820	465
195930	451
195920	451
195980	448
195970	448
196230	445
027410	445
192530	442
200040	433
200030	433
200020	433
200050	433
196030	432
196220	432
200250	425
133820	411
192400	402
200880	400
204420	393
203780	391
204480	389
204450	384
205720	376
204320	373
550001	351
500002	351
550002	351
570002	351
530001	351
570001	351
500001	351
520001	351
018260	351
580001	351
580002	351
000030	349
208470	347
112610	344
210780	339
211210	335
211260	333
211900	333
211560	333
028260	332
213610	325
210540	321
213630	316
213500	316
214980	298
590001	298
145210	288
215620	283
138250	283
500003	273
550003	273
500004	273
550004	273
570004	268
570003	268
520002	268
218420	266
217770	265
217790	265
219900	252
219480	251
219390	250
220130	247
217780	245
500005	240
500006	240
500007	240
570005	240
500008	240
210980	238
550006	236
550007	236
550013	236
550012	236
550010	236
550015	236
550014	236
550011	236
580003	236
550005	235
222180	235
214390	235
222170	235
223190	235
222200	235
222190	235
550016	234
550008	233
500009	231
570006	231
500012	231
500011	231
500010	231
085620	229
214420	227
214320	223
225130	218
225050	217
225040	217
225060	217
225030	217
570007	216
520003	216
225800	211
530003	209
530009	209
530002	209
530006	209
530004	209
530010	209
530011	209
530012	209
580004	209
530008	209
530007	209
530005	209
226380	206
226490	204
226810	202
095570	202
226980	199
227830	186
227540	186
227560	186
227550	186
227570	186
002690	185
039570	185
229200	183
227930	183
079550	182
228790	180
228800	180
228810	180
229720	177
228820	177
227840	171
500016	169
500017	169
500013	169
500014	169
500015	169
580005	169
089590	163
214330	161
232080	160
230480	159
075580	151
232590	148
520004	145
520006	145
570008	145
520007	145
530017	145
520005	145
530018	145
530013	145
530014	145
530016	145
530019	145
530020	145
530022	145
530015	145
530021	145
233740	140
233160	140
234790	140
590002	137
550018	137
226320	136
152330	135
236460	129
237350	120
237440	120
237370	120
234310	117
194370	115
570009	114
238670	107
500018	106
500019	106
238720	104
530023	97
239660	94
004440	89
241180	88
241390	82
520011	78
550019	78
520009	78
550025	78
550021	78
550024	78
550020	78
550022	78
550023	78
520010	78
101530	69
243880	67
244660	67
244580	67
244670	67
243890	67
236350	67
244620	67
244820	64
570010	60
570012	60
570011	60
570013	60
570014	60
590007	59
590008	59
590003	59
070960	59
590004	59
245360	49
247800	44
247780	44
195870	44
247790	44
590005	41
590006	41
590011	41
590010	41
590009	41
248260	40
248270	40
245340	40
245710	40
245350	40
590013	38
590012	38
500020	38
034830	36
123890	34
026960	32
550026	29
016740	24
530026	21
530024	21
530025	21
248170	19
250780	18
250730	18
251340	18
590017	17
251590	17
590016	17
251600	17
251350	15
249420	7
251890	4
252400	1
253250	1
252410	1
253240	1
