009830	0.0902544	-0.109948	-0.0636434	-0.0638363	-0.289677	-0.0798906	-0.242804	0.322881	0.540713	0.293465	-0.0791045	-0.0800473	-0.181431	-0.419711	-0.0970032	0.298941	0.484024	-0.290198	-0.182712	0.161327	0.154696	-0.248159	0.324431	-0.110828	-0.198094	0.137566	0.0263538	-0.113574	-0.158129	-0.189514
012600	-0.0686662	-0.181721	-0.0516073	0.14377	-0.129642	-0.0458511	-0.0255891	0.512544	0.394481	0.133603	-0.188755	-0.0251039	-0.0410061	-0.349527	0.0736764	0.135961	0.181252	-0.375623	-0.335113	0.0530287	0.00454282	-0.0449644	0.423497	0.00114715	-0.270454	0.188281	-0.104027	-0.066731	0.0824287	-0.0937201
011390	0.0186739	-0.0385044	-0.170604	0.166801	-0.13876	-0.0264331	-0.169697	0.478869	0.422897	0.0524851	-0.14412	-0.0187596	-0.0883354	-0.415509	-0.164448	0.068878	0.290932	-0.26256	-0.174797	0.0570065	-0.0114267	-0.0821895	0.460586	-0.0172106	-0.26674	0.305501	-0.0414186	-0.035938	0.00105694	-0.0708426
014680	0.113286	-0.166188	-0.054053	-0.00914635	-0.184597	-0.112216	-0.104616	0.500846	0.413513	0.167842	-0.134289	-0.117098	-0.220213	-0.436204	-0.0362448	0.154194	0.22887	-0.284122	-0.178192	-0.0132447	0.00176091	-0.091446	0.416773	-0.0749171	-0.191889	0.234692	-0.0209603	-0.0740862	-0.00273147	-0.264501
005680	-0.0135045	-0.131655	-0.0903642	0.215764	-0.212126	-0.036259	-0.0552747	0.376295	0.264158	0.102469	-0.21148	-0.137127	-0.103065	-0.554996	-0.058839	0.335085	0.245259	-0.374385	-0.21493	-0.14323	0.0869672	-0.155347	0.435889	-0.0726009	-0.209236	0.073577	-0.141058	-0.239123	0.23039	-0.12765
033180	-0.00818607	-0.190904	-0.0190573	0.18084	-0.123979	-0.167315	-0.154367	0.336333	0.46836	0.0912899	-0.0340031	-0.133368	-0.169509	-0.453849	0.035081	0.117767	0.391479	-0.370257	-0.17116	0.0515932	-0.0877332	-0.14185	0.430506	-0.118501	-0.118207	0.356666	0.00905333	-0.0958416	-0.0913666	-0.0679056
005850	0.102305	-0.0150429	-0.11358	-0.00894062	-0.174265	-0.110528	-0.160185	0.481127	0.390019	0.102988	-0.0755312	-0.0469645	-0.0935455	-0.55503	-0.128805	0.156958	0.307072	-0.279397	-0.22458	-0.0362327	0.0774937	-0.22195	0.383539	0.0217567	-0.110547	0.138181	-0.08286	-0.0563919	-0.162759	-0.377108
003680	0.0294435	0.00437556	-0.0742353	0.0345665	-0.218526	-0.222942	0.0483311	0.276516	0.310568	0.0173196	-0.0499264	-0.0429797	-0.18688	-0.418848	-0.0409577	0.20788	0.562157	-0.312324	-0.0575062	-0.129717	-0.166853	0.0216455	0.569168	-0.0754723	-0.178633	0.292014	-0.143996	-0.20818	0.0320009	-0.131742
006370	0.0581808	-0.0324848	-0.0909488	0.250682	-0.229521	-0.00032224	0.0047665	0.444984	0.340259	0.0332461	-0.157779	-0.146624	-0.0550246	-0.504913	-0.138619	0.185801	0.269757	-0.334994	-0.231894	-0.0684445	0.0793256	-0.156016	0.457664	-0.085393	-0.0491984	0.0633485	-0.194037	-0.263283	0.250208	-0.202492
069260	0.0739942	-0.183349	-0.296714	0.0388373	-0.129857	-0.106285	-0.0978871	0.342872	0.404081	0.105081	-0.12432	-0.19296	-0.190796	-0.405915	-0.138737	0.284389	0.220399	-0.229047	-0.0646623	-0.161723	0.0545835	-0.0523082	0.402293	-0.0529461	-0.177478	0.22079	-0.0134771	-0.0887531	0.0372736	-0.294601
004970	0.0702569	-0.087263	0.00161067	0.0258561	-0.207742	-0.111371	-0.077832	0.435227	0.375693	0.102049	0.0328051	-0.00827346	-0.101074	-0.47415	-0.13574	0.133075	0.339359	-0.372122	-0.0815009	-0.0177797	-0.0658927	-0.0286192	0.525456	0.0323307	-0.136886	0.182293	-0.0248811	-0.220029	0.0643568	-0.226918
069460	-0.102807	-0.0347327	-0.264647	0.0701402	-0.0222145	-0.0693991	-0.207613	0.349252	0.464555	0.136123	-0.256628	-0.0890973	-0.120255	-0.323634	-0.0349467	0.194951	0.418609	-0.216908	-0.182685	-0.0690073	-0.0503359	-0.0382915	0.418077	-0.01118	-0.241738	0.418648	0.0844925	0.15174	0.0640345	-0.200116
002450	-0.0929888	0.00723754	-0.105198	0.141528	-0.270562	-0.170631	-0.0556787	0.564211	0.441157	0.0703936	-0.117679	-0.173827	-0.238153	-0.484049	-0.0717518	-0.0163075	0.326944	-0.290508	-0.155361	0.122486	0.0531315	-0.108109	0.468891	0.0384506	-0.022775	0.229309	-0.0141097	-0.0488426	0.0750612	-0.0179892
006380	0.150868	-0.0323166	-0.0937829	0.00779789	-0.190435	-0.117008	-0.277862	0.340925	0.529842	0.189341	-0.138139	-0.00611626	-0.174016	-0.37884	-0.0961714	0.244608	0.461897	-0.251274	-0.0965405	0.1231	0.0378516	-0.276491	0.458783	-0.0191981	-0.262761	0.225471	0.0788576	0.0372869	-0.142927	-0.159542
001500	-0.0450118	-0.155691	-0.17243	0.15668	-0.229316	0.0574351	-0.0355187	0.541171	0.344211	0.221326	-0.329853	-0.144953	-0.222856	-0.293989	-0.115349	0.270891	0.452133	-0.557159	-0.233037	0.138081	0.301516	-0.269609	0.213454	-0.12474	-0.10721	0.00838739	-0.157605	-0.137506	0.198154	0.002627
004490	0.091684	-0.0113549	-0.177309	0.101687	-0.194563	-0.102912	0.0412109	0.401445	0.319014	0.0759111	-0.139245	-0.0547914	-0.0740856	-0.358469	-0.242445	0.2152	0.264842	-0.398187	-0.139743	-0.17521	0.0990605	-0.0763701	0.471844	-0.0565577	-0.273	0.129257	-0.245637	-0.128771	0.0582677	-0.104496
023800	0.0938637	-0.0118219	-0.155492	0.00118637	-0.178522	-0.153188	-0.11167	0.421569	0.309668	-0.0110105	-0.155934	-0.0539849	-0.085243	-0.419065	-0.172529	0.29656	0.240105	-0.336412	-0.160996	-0.123969	0.166829	-0.111835	0.528942	0.0401391	-0.132981	0.187201	-0.183415	-0.0700499	-0.0322498	-0.105231
030610	-0.12248	-0.421281	-0.306113	0.179535	-0.182059	-0.0746264	0.0708963	0.435928	0.323807	0.281048	-0.157132	-0.160441	-0.228806	-0.206426	0.0764892	0.256671	0.433008	-0.579638	-0.19498	0.13814	0.156071	-0.190736	0.244452	-0.220779	-0.266548	0.0760733	-0.0960258	-0.121801	0.100653	0.00597695
039130	-0.0377561	-0.140298	-0.201887	-0.0653966	-0.124934	-0.146633	-0.14085	0.390122	0.348405	0.232593	-0.0545276	-0.20242	-0.155307	-0.346542	-0.0494946	0.173824	0.260772	-0.300552	-0.216559	-0.0726558	-0.0615407	-0.101279	0.377693	0.00613789	-0.285751	0.250061	-0.0392102	-0.040436	0.0675026	-0.253051
032640	0.0176955	-0.0373357	-0.134086	0.12138	-0.141502	-0.107398	-0.0307485	0.398519	0.393816	0.116518	-0.0334248	-0.196019	-0.0747499	-0.488312	-0.0112633	0.195554	0.150591	-0.213563	-0.330957	-0.16544	0.0593873	-0.0767844	0.478659	-0.0470944	-0.242574	0.119331	-0.227437	-0.181188	0.201481	-0.203724
033240	-0.0319593	-0.147045	-0.178777	0.0990328	-0.10087	-0.0603049	-0.204621	0.461505	0.451261	0.0969113	-0.144337	-0.244576	-0.178947	-0.626514	0.0771932	0.136985	0.255469	-0.221043	-0.25343	-0.037287	-0.00560148	-0.119914	0.38361	-0.0814013	-0.128517	0.185064	-0.0692017	-0.0572554	-0.00945647	-0.104042
003540	-0.0953523	-0.305162	-0.160994	0.211487	-0.199934	0.0317935	0.0289134	0.43628	0.280715	0.184819	-0.211495	-0.179156	-0.185334	-0.322733	0.109962	0.387175	0.446545	-0.554452	-0.199084	0.0310868	0.140731	-0.221234	0.285225	-0.228942	-0.22368	-0.00611208	-0.150043	-0.287264	0.180087	-0.0409148
010100	0.0474279	-0.156528	-0.0346379	0.0884482	-0.195805	0.0303198	-0.108459	0.471457	0.32679	0.0575771	-0.223396	-0.0617597	-0.155131	-0.557045	-0.0255364	0.283488	0.334581	-0.264743	-0.206983	-0.0751036	0.0554493	-0.110549	0.455707	-0.0707073	-0.216537	0.132681	-0.0792839	-0.173877	0.0170291	-0.13891
000210	0.0422508	-0.0807484	-0.148009	0.0108854	-0.235396	-0.127746	-0.186527	0.323626	0.362625	0.205181	-0.0345875	-0.0205741	-0.200895	-0.213648	-0.149173	0.469454	0.324171	-0.282784	-0.224812	0.18907	0.209938	-0.291711	0.48477	-0.0123093	-0.342852	0.0968156	0.0770442	-0.126172	-0.0552197	-0.215074
000215	0.227586	-0.184068	-0.0748742	0.0351921	-0.337737	-0.035463	-0.0598289	0.33897	0.467702	0.248098	-0.0737014	-0.0223469	-0.193617	-0.309649	-0.068557	0.325607	0.311412	-0.222683	-0.166267	0.067971	0.185576	-0.215706	0.473752	-0.0965033	-0.157489	0.21552	-0.0563619	-0.172729	-0.0470346	-0.10221
005830	-0.0237224	-0.171218	-0.131984	0.0674754	-0.145483	-0.0536393	-0.0106616	0.38186	0.361248	0.230368	-0.0431241	-0.0503472	-0.0975547	-0.2779	-0.0826954	0.245498	0.330115	-0.388176	-0.329603	-0.0756767	0.12044	-0.0837925	0.381222	-0.0303407	-0.363386	0.0955848	-0.139191	-0.136867	0.0245207	-0.359957
008970	-0.0969352	0.00465131	-0.163569	0.249498	-0.207106	-0.047552	-0.1403	0.423912	0.456428	0.0209702	-0.142172	-0.0867105	-0.110963	-0.578548	-0.16829	0.0821306	0.457551	-0.377756	-0.0717043	0.0934602	0.102196	-0.0979845	0.352722	0.0918367	-0.20114	0.222688	-0.000246513	-0.125072	0.0406351	-0.013731
009470	0.113636	-0.126287	-0.103436	0.193806	-0.144973	-0.108901	-0.170042	0.373908	0.399664	0.110927	-0.191601	0.00604608	-0.0563768	-0.348879	-0.121761	0.239227	0.335516	-0.339281	-0.206067	-0.0590895	0.0205319	-0.0414072	0.380245	-0.0805002	-0.240485	0.359949	0.00737537	-0.0323182	-0.0729272	-0.142329
003530	-0.0521315	-0.450026	-0.259153	0.204459	-0.195274	-0.0673327	0.00168228	0.329258	0.24538	0.231782	-0.153999	-0.0718385	-0.19465	-0.150825	0.0862686	0.501646	0.481838	-0.661606	-0.0845935	0.139003	0.108812	-0.143929	0.372489	-0.13535	-0.281589	0.163416	-0.0897288	-0.182478	-0.00598397	0.040445
064960	0.106146	-0.066019	-0.239891	-0.0646701	-0.115837	-0.0960539	-0.08799	0.346747	0.352974	0.174876	-0.0533594	-0.133841	-0.126084	-0.319735	-0.0975328	0.269592	0.367029	-0.328237	-0.133487	-0.106386	-0.0222063	-0.0622298	0.463872	0.00268323	-0.185591	0.237006	-0.0840488	-0.060297	-0.102364	-0.32569
026890	-0.0209543	-0.121665	-0.204526	0.0752194	-0.145298	-0.161829	-0.0761686	0.441613	0.363362	0.0503373	-0.0625015	-0.0708846	-0.130136	-0.51746	-0.082133	0.0212658	0.422152	-0.360214	-0.166019	-0.0672642	0.0152582	-0.123227	0.452282	0.0257856	-0.143104	0.226495	-0.105489	0.0218249	-0.0283786	-0.122068
007690	0.205727	-0.109104	-0.0616365	0.0573146	-0.170551	-0.151821	-0.0989269	0.427587	0.381787	-0.00433528	-0.174107	-0.0347012	-0.213945	-0.32029	-0.153738	0.311381	0.242887	-0.34609	-0.108228	-0.124086	0.140675	-0.0691705	0.476216	0.0371981	-0.246828	0.164744	-0.0869672	-0.110149	0.0583252	-0.186872
000100	0.30184	-0.160731	-0.0527349	0.0711859	-0.186078	-0.239032	-0.0731398	0.38408	0.507342	0.198758	0.190537	-0.217003	-0.187306	-0.472009	-0.134805	0.0299349	0.0585243	-0.331587	-0.197592	-0.10649	0.0225985	-0.09695	0.512227	-0.106624	-0.141124	0.076909	-0.185476	-0.218585	0.16086	-0.209098
014790	0.0866825	-0.116305	-0.141346	0.0882129	-0.240262	-0.0242543	-0.170636	0.339862	0.494497	0.218987	-0.151977	-0.0339895	-0.130174	-0.418833	-0.13433	0.205345	0.28759	-0.310536	-0.193217	0.0563836	0.0881947	-0.128478	0.407328	-0.0137797	-0.22018	0.204877	-0.057746	-0.0299728	-0.039718	-0.102091
006400	0.100428	-0.221888	-0.115693	0.14029	-0.118582	-0.0139865	-0.28822	0.293795	0.376222	0.0666239	-0.017481	-0.0890408	0.0470273	-0.68432	0.0145506	0.311246	0.327408	-0.326299	-0.3345	-0.0512625	0.105696	-0.219716	0.313477	-0.0828371	-0.0282504	0.176355	-0.13501	-0.244431	-0.102561	-0.152642
023590	-0.0556354	-0.23864	-0.0468262	0.0565001	-0.302122	-0.041949	-0.0775906	0.348322	0.452827	0.207677	-0.168066	-0.133078	-0.127035	-0.445743	0.0527172	0.137959	0.449369	-0.382692	-0.251085	0.134747	0.0300665	-0.168205	0.375994	0.000745845	-0.221443	0.144959	-0.0779761	-0.0705411	0.0340265	-0.133305
006405	0.0958602	-0.179506	-0.126179	0.104929	-0.0964453	-0.0779638	-0.129228	0.464213	0.336883	0.0475482	-0.18022	-0.096612	-0.104504	-0.467364	0.0623111	0.33526	0.20459	-0.195991	-0.280924	-0.181075	0.0438119	-0.0956208	0.347583	-0.180598	-0.0806168	0.271982	-0.172832	-0.201926	-0.0219511	-0.17909
018670	0.114763	-0.119142	-0.168996	0.159626	-0.175514	-0.0950428	0.0333206	0.460531	0.428013	-0.00104005	-0.0824535	-0.0571326	-0.132762	-0.410026	-0.0239731	0.195796	0.114326	-0.219403	-0.126476	-0.156894	0.0722515	-0.00986617	0.598589	0.00725487	-0.222985	0.135833	-0.214282	-0.138948	0.16445	-0.101517
015350	0.0995025	-0.00442931	-0.117006	0.214329	-0.172243	-0.133426	0.146094	0.683114	0.291832	0.0228391	-0.0478851	-0.0604193	-0.134884	-0.431784	-0.0098469	0.254507	-0.113848	-0.204658	-0.134589	-0.182532	-0.037348	0.0177579	0.633594	-0.125713	-0.115189	0.112349	-0.300994	-0.341463	0.254544	0.00610162
000810	0.172822	-0.231222	-0.126377	0.101905	-0.235671	-0.186315	-0.0815814	0.320845	0.398583	0.255691	0.175651	-0.145244	-0.134078	-0.389637	-0.0819927	0.299567	0.159338	-0.445736	-0.228799	-0.0487949	0.105809	-0.113214	0.401655	-0.0322841	0.0464745	0.143753	-0.22715	-0.316092	0.0334564	-0.349412
002460	-0.00545077	-0.121546	-0.0695342	0.153417	-0.199676	-0.0156134	-0.006393	0.439961	0.420604	0.130189	-0.176612	-0.158386	-0.197279	-0.407911	0.105812	0.114891	0.264951	-0.226033	-0.254537	0.0863391	-0.00391955	-0.130018	0.463084	-0.100876	-0.361337	0.237052	-0.0539191	-0.140915	0.104156	-0.0810026
008250	-0.0225553	-0.132073	-0.089295	0.149769	-0.185699	-0.118746	-0.175586	0.348767	0.476314	0.158704	-0.11441	-0.0814453	-0.130932	-0.492604	0.0721328	0.0854517	0.276226	-0.242329	-0.239558	0.0841051	-0.0975449	-0.204317	0.504261	-0.0361249	-0.304665	0.27491	-0.00427696	0.0113522	0.053498	-0.112373
017040	-0.0740805	0.026893	-0.205328	0.277	-0.158826	-0.25348	-0.0787995	0.465943	0.319803	-0.0211608	-0.0974178	-0.0632267	-0.0311261	-0.336048	-0.301758	0.0713987	0.412275	-0.499121	-0.224841	-0.0557192	0.120797	-0.0335858	0.419183	0.0123239	-0.193911	0.272452	-0.118134	0.0284393	-0.142191	-0.202138
013580	0.0764574	-0.105875	-0.095046	0.132617	-0.256113	0.0250782	0.00377085	0.420412	0.378535	0.107477	-0.259742	-0.0319387	-0.134227	-0.4023	0.0734691	0.259251	0.321436	-0.218688	-0.208279	0.068837	0.0503412	-0.219626	0.454186	-0.143239	-0.283014	0.209817	-0.0744459	-0.145967	0.106628	-0.106229
002960	0.180029	0.010019	-0.148273	0.101895	-0.177298	-0.12786	0.145341	0.562541	0.261423	-0.000273317	-0.0410514	0.00565702	-0.0962339	-0.394875	-0.141494	0.295773	0.0633511	-0.316702	-0.12692	-0.124091	0.124869	-0.0598505	0.577113	0.0752938	-0.0618414	0.0828186	-0.23026	-0.279635	0.251812	-0.0844631
003000	0.102018	-0.174169	0.0212063	0.0412629	-0.212976	-0.184721	-0.0688042	0.376921	0.402369	0.231595	-0.0864858	-0.166017	-0.218491	-0.39507	-0.0729313	0.0376166	0.241678	-0.32999	-0.239674	-0.0296361	-0.112214	-0.192448	0.471725	-0.238533	-0.261113	0.211779	-0.088359	-0.0725952	0.156005	-0.145308
006660	0.0535085	-0.0195782	-0.0831873	0.214227	-0.20454	-0.027234	0.0495133	0.456041	0.134755	-0.00594019	-0.150228	-0.0136193	0.0244026	-0.466847	-0.058049	0.361739	0.159552	-0.370455	-0.233146	-0.201991	0.00743669	-0.0398715	0.592547	-0.0270502	-0.203301	0.191183	-0.266345	-0.298432	0.258871	-0.1017
036460	0.147332	-0.0799311	-0.27996	-0.0154351	-0.158093	-0.282206	-0.0699415	0.38057	0.416901	0.148769	0.0769933	-0.188378	-0.29835	-0.270347	-0.0782487	0.304996	0.118867	-0.136864	-0.197974	-0.155537	0.0924201	-0.0622666	0.563044	-0.020065	-0.16325	0.16852	-0.163135	-0.102796	0.0919187	-0.29835
029530	0.196517	-0.0896772	-0.0910685	0.075365	-0.133359	-0.209675	0.0430516	0.484735	0.36395	0.0821588	0.0437892	-0.0705492	-0.149094	-0.318888	-0.0993548	0.245833	0.0756398	-0.308916	-0.228843	-0.221675	0.15958	-0.0424356	0.496486	-0.000916457	-0.219954	0.0925787	-0.243941	-0.245	0.245327	-0.248373
014280	0.0351745	-0.105601	-0.0854139	0.195013	-0.179641	-0.0680307	-0.10893	0.342816	0.523528	0.0783985	-0.119824	-0.0985189	-0.121486	-0.465571	-0.0263887	0.158836	0.248102	-0.107194	-0.180564	-0.0718786	-0.0629069	-0.0955121	0.580409	-0.106069	-0.190178	0.237853	-0.0786713	-0.0852173	0.0677751	-0.123011
066570	-0.0187274	-0.073343	-0.210138	-0.0663184	-0.0948763	-0.0883426	-0.186372	0.329866	0.329892	0.191687	-0.132911	-0.254159	-0.158801	-0.373744	0.0259576	0.499471	0.281645	-0.29155	-0.302233	-0.167579	0.175114	-0.12298	0.386166	0.0475788	-0.0740456	0.213311	-0.163721	-0.0993141	-0.0268112	-0.168373
066575	0.05299	-0.172657	-0.340444	-0.0323073	-0.0914449	-0.128128	-0.10692	0.445585	0.303663	0.0442839	-0.0948108	-0.122784	-0.076472	-0.415767	-0.0292658	0.366848	0.328567	-0.281077	-0.23357	-0.245603	0.162706	0.0187295	0.340085	-0.0252174	-0.131822	0.208906	-0.168265	-0.0835224	-0.133878	-0.332053
012200	0.0994913	-0.074742	-0.0726712	0.14358	-0.209136	-0.218357	-0.0785324	0.384173	0.358793	0.00350286	-0.271274	-0.131716	-0.142139	-0.357502	-0.109138	0.35044	0.305682	-0.418846	-0.120856	-0.0276576	0.0957992	-0.0496146	0.425024	-0.0565721	-0.187378	0.241894	-0.055408	-0.0934559	0.0171323	-0.121925
010140	0.116027	-0.164774	-0.0151485	0.0130788	-0.246392	-0.0761289	-0.208775	0.297742	0.44989	0.197107	-0.11445	0.0180056	-0.247039	-0.356283	-0.0473887	0.47503	0.413743	-0.236593	-0.24945	0.0215516	0.269881	-0.210301	0.417405	-0.0169684	-0.419095	0.0971976	0.0341665	-0.126354	-0.0667518	-0.0463557
051900	0.0679333	-0.0664345	-0.210437	-0.0215422	-0.0544089	-0.255961	-0.13997	0.355254	0.359366	0.11327	0.0619927	-0.17077	-0.109432	-0.301752	-0.0865763	0.262424	0.14693	-0.245244	-0.237384	-0.199452	0.0344277	-0.136175	0.524074	-0.0106397	-0.307004	0.160398	-0.0783144	-0.062093	0.165199	-0.331386
009290	0.141736	-0.171149	0.0308845	0.0559287	-0.228218	-0.238497	0.0560358	0.488834	0.298854	0.0735159	-0.195569	-0.108081	-0.189212	-0.380778	0.0452516	0.0712096	0.2458	-0.423938	-0.227425	-0.0878432	-0.0136548	-0.133822	0.412661	-0.122375	-0.312471	0.239848	-0.107169	-0.0731039	0.226696	-0.118209
025540	0.108782	-0.105608	-0.107168	0.0619368	-0.136061	-0.106003	0.0447237	0.481881	0.375482	0.0844793	-0.0393032	-0.0458727	-0.149313	-0.352464	-0.0370812	0.126859	0.258184	-0.27111	-0.288776	-0.13996	0.0935041	-0.128524	0.438931	-0.121286	-0.239266	0.109612	-0.214071	-0.166845	0.125235	-0.284431
005300	0.0954553	0.0231159	-0.0794535	-0.0315667	-0.128376	-0.216574	-0.00524526	0.404038	0.357589	0.137132	0.108774	-0.163295	-0.171965	-0.407848	-0.0761415	0.169076	0.0753662	-0.245917	-0.274217	-0.173041	0.0574929	-0.148179	0.51917	-0.0493598	-0.286984	0.104015	-0.176101	-0.229388	0.304157	-0.14379
001720	-0.0120138	-0.0542409	-0.208989	0.192522	-0.185592	-0.11824	0.102095	0.583094	0.301059	0.0670322	-0.0353172	-0.00993139	-0.0930303	-0.36269	-0.107588	0.265734	0.0956697	-0.338538	-0.198296	-0.134634	0.160175	-0.00686567	0.483153	-0.0805638	-0.160061	0.0672465	-0.287449	-0.303969	0.216705	-0.0444818
058650	0.0574814	-0.0906405	-0.256188	0.0387923	-0.200077	-0.103045	0.0441795	0.302692	0.365377	0.118475	-0.107772	-0.125943	-0.120305	-0.403692	-0.0823765	0.264174	0.272422	-0.177833	-0.141771	-0.242361	-0.0818065	-0.0164372	0.480084	-0.0856805	-0.181101	0.202384	-0.140388	-0.110585	0.0918584	-0.315115
016360	0.0199018	-0.244355	-0.282039	0.0937739	-0.138541	-0.0815056	0.117432	0.432739	0.261861	0.166263	-0.141702	-0.175051	-0.212739	-0.164946	-0.000157297	0.43488	0.506709	-0.497822	-0.226055	-0.0292988	0.302684	-0.210628	0.251959	-0.263977	-0.332411	0.0177319	-0.163114	-0.210541	0.0175795	0.00795246
005945	-0.0277457	-0.276547	-0.245597	0.145357	-0.226064	-0.160804	0.140523	0.44304	0.253654	0.219062	-0.131217	-0.14795	-0.259776	-0.272584	0.0584253	0.413967	0.273215	-0.557511	-0.16529	0.0113604	0.192792	-0.105089	0.297766	-0.0947865	-0.0511128	0.093401	-0.237287	-0.283137	0.203824	0.0124044
004800	0.113747	-0.162537	-0.0992472	0.0564249	-0.25787	-0.124259	-0.148284	0.272014	0.424417	0.191733	-0.0801625	-0.063025	-0.101811	-0.412981	-0.0760302	0.293959	0.344468	-0.348522	-0.241919	0.0303931	0.169209	-0.20301	0.376645	-0.0883099	-0.280527	0.176304	-0.0671787	-0.125389	-0.0251892	-0.135036
005940	-0.117242	-0.320799	-0.275516	0.0860393	-0.13375	0.025295	-0.0120376	0.454242	0.278696	0.213118	-0.103559	-0.140984	-0.255308	-0.311859	-0.0181726	0.297445	0.575999	-0.536187	-0.253157	0.103387	0.264223	-0.340482	0.186196	-0.160167	-0.256115	-0.0583693	-0.0806505	-0.172766	0.0516785	-0.0150946
006280	0.156328	-0.0728037	-0.0081253	0.0224963	-0.0811821	-0.107394	-0.165714	0.435183	0.289123	0.170728	0.0333174	-0.224273	-0.190868	-0.580525	-0.146193	0.0238293	0.166184	-0.355259	-0.242398	-0.112982	-0.0537796	-0.299547	0.475931	-0.113846	-0.210133	0.0937964	-0.0661394	-0.180104	0.261633	-0.151899
006360	0.107581	-0.112185	-0.223903	-0.0112623	-0.252121	-0.0310046	-0.162587	0.257951	0.556306	0.337541	-0.0735309	-0.0478113	-0.212729	-0.327777	-0.115244	0.324105	0.407368	-0.219567	-0.27516	0.132249	0.319419	-0.256952	0.451261	0.00747919	-0.285142	0.0332875	-0.0971909	-0.0117303	-0.0639205	-0.112147
004960	-0.0273371	-0.110384	-0.0999339	0.146365	-0.231113	-0.0780261	-0.108736	0.402015	0.462489	0.187971	-0.0803897	-0.00916351	-0.0559737	-0.464043	0.0165472	0.068185	0.259608	-0.202603	-0.268394	0.103539	-0.024546	-0.196712	0.442733	-0.0345252	-0.262431	0.243752	-0.0172558	-0.0855544	0.0744423	-0.181283
